contig_16	712	1208	contig_18	45643	46139	97.787	497
contig_16	705	1204	contig_18	272889	272393	97.400	500
contig_16	718	1204	contig_18	312800	312314	97.741	487
contig_16	718	1213	contig_18	87899	88395	96.177	497
contig_16	524	557	contig_18	422522	422555	97.059	34
contig_16	565	597	contig_18	315784	315752	96.970	33
contig_16	570	600	contig_18	251841	251811	96.774	31
contig_16	676	703	contig_18	315752	315779	100.000	28
contig_16	568	596	contig_18	173410	173382	96.552	29
contig_16	677	703	contig_18	173382	173408	100.000	27
contig_16	570	596	contig_18	285899	285925	100.000	27
contig_16	570	596	contig_18	290442	290468	100.000	27
contig_16	351	378	contig_18	327310	327283	96.429	28
contig_16	677	703	contig_18	285925	285899	96.296	27
contig_16	570	596	contig_18	330458	330432	96.296	27
contig_16	681	703	contig_18	213316	213338	95.652	23
contig_16	1215	1233	contig_18	213322	213340	100.000	19
contig_16	683	703	contig_18	394110	394090	95.238	21
contig_18	1	447292	contig_18	1	447292	100.000	447292
contig_18	242485	244120	contig_18	110451	108813	99.512	1639
contig_18	108813	110451	contig_18	244120	242485	99.512	1639
contig_18	253131	254755	contig_18	213746	215371	99.877	1626
contig_18	213746	215371	contig_18	253131	254755	99.877	1626
contig_18	414368	415985	contig_18	213748	215365	100.000	1618
contig_18	213748	215365	contig_18	414368	415985	100.000	1618
contig_18	414369	415985	contig_18	253134	254750	100.000	1617
contig_18	253134	254750	contig_18	414369	415985	100.000	1617
contig_18	157380	158897	contig_18	37622	36106	99.605	1518
contig_18	36106	37622	contig_18	158897	157380	99.605	1518
contig_18	157372	158883	contig_18	13137	11626	99.603	1512
contig_18	66276	67779	contig_18	18663	20166	99.867	1504
contig_18	18663	20166	contig_18	66276	67779	99.867	1504
contig_18	11626	13137	contig_18	158883	157372	99.603	1512
contig_18	434887	436399	contig_18	157379	158892	99.604	1514
contig_18	157379	158892	contig_18	434887	436399	99.604	1514
contig_18	204832	206336	contig_18	11628	13132	99.801	1505
contig_18	11628	13132	contig_18	204832	206336	99.801	1505
contig_18	36119	37631	contig_18	11626	13139	99.538	1514
contig_18	11626	13139	contig_18	36119	37631	99.538	1514
contig_18	66278	67799	contig_18	36123	37644	99.212	1522
contig_18	157384	158881	contig_18	67773	66276	100.000	1498
contig_18	36123	37644	contig_18	66278	67799	99.212	1522
contig_18	66276	67773	contig_18	158881	157384	100.000	1498
contig_18	66276	67772	contig_18	11628	13124	100.000	1497
contig_18	434889	436387	contig_18	13128	11630	99.933	1499
contig_18	434887	436391	contig_18	20167	18661	99.735	1507
contig_18	434888	436392	contig_18	37622	36118	99.734	1505
contig_18	11628	13124	contig_18	66276	67772	100.000	1497
contig_18	204832	206328	contig_18	66276	67772	100.000	1497
contig_18	204832	206328	contig_18	158881	157385	100.000	1497
contig_18	66276	67772	contig_18	204832	206328	100.000	1497
contig_18	157385	158881	contig_18	206328	204832	100.000	1497
contig_18	18661	20167	contig_18	436391	434887	99.735	1507
contig_18	36118	37622	contig_18	436392	434888	99.734	1505
contig_18	11630	13128	contig_18	436387	434889	99.933	1499
contig_18	157384	158881	contig_18	20160	18663	99.933	1498
contig_18	434890	436387	contig_18	67775	66278	99.933	1498
contig_18	18663	20160	contig_18	158881	157384	99.933	1498
contig_18	434892	436387	contig_18	206329	204834	100.000	1496
contig_18	66278	67775	contig_18	436387	434890	99.933	1498
contig_18	204834	206329	contig_18	436387	434892	100.000	1496
contig_18	18663	20159	contig_18	11628	13124	99.933	1497
contig_18	11628	13124	contig_18	18663	20159	99.933	1497
contig_18	204832	206328	contig_18	18663	20159	99.933	1497
contig_18	36123	37625	contig_18	18665	20167	99.734	1503
contig_18	18665	20167	contig_18	36123	37625	99.734	1503
contig_18	204834	206328	contig_18	36123	37617	100.000	1495
contig_18	18663	20159	contig_18	204832	206328	99.933	1497
contig_18	36123	37617	contig_18	204834	206328	100.000	1495
contig_18	312935	314447	contig_18	215244	213730	99.472	1515
contig_18	213730	215244	contig_18	314447	312935	99.472	1515
contig_18	213739	215239	contig_18	56919	55419	99.734	1501
contig_18	55419	56919	contig_18	215239	213739	99.734	1501
contig_18	312938	314435	contig_18	55418	56915	99.800	1498
contig_18	55418	56915	contig_18	312938	314435	99.800	1498
contig_18	253112	254624	contig_18	56929	55419	99.339	1513
contig_18	55419	56929	contig_18	254624	253112	99.339	1513
contig_18	414368	415859	contig_18	56910	55419	99.933	1492
contig_18	312935	314438	contig_18	254629	253124	99.602	1506
contig_18	253124	254629	contig_18	314438	312935	99.602	1506
contig_18	55419	56910	contig_18	415859	414368	99.933	1492
contig_18	108970	110472	contig_18	15708	14204	99.535	1505
contig_18	14204	15708	contig_18	110472	108970	99.535	1505
contig_18	414368	415864	contig_18	314430	312935	99.800	1497
contig_18	312935	314430	contig_18	415864	414368	99.800	1497
contig_18	312940	314433	contig_18	15716	14223	99.799	1494
contig_18	312939	314430	contig_18	108962	110452	99.933	1492
contig_18	312939	314437	contig_18	243974	242476	99.733	1500
contig_18	242476	243974	contig_18	314437	312939	99.733	1500
contig_18	108962	110452	contig_18	312939	314430	99.933	1492
contig_18	14223	15716	contig_18	314433	312940	99.799	1494
contig_18	55378	56911	contig_18	15757	14225	98.632	1535
contig_18	14225	15757	contig_18	56911	55378	98.632	1535
contig_18	213745	215280	contig_18	14223	15755	98.503	1536
contig_18	14223	15755	contig_18	213745	215280	98.503	1536
contig_18	253121	254665	contig_18	14215	15755	98.252	1545
contig_18	414368	415900	contig_18	14226	15755	98.565	1533
contig_18	14215	15755	contig_18	253121	254665	98.252	1545
contig_18	414356	415850	contig_18	372544	374038	99.666	1495
contig_18	372544	374038	contig_18	414356	415850	99.666	1495
contig_18	14226	15755	contig_18	414368	415900	98.565	1533
contig_18	108962	110452	contig_18	55419	56910	99.799	1492
contig_18	55419	56910	contig_18	108962	110452	99.799	1492
contig_18	414368	415859	contig_18	110452	108963	99.799	1492
contig_18	213748	215239	contig_18	110452	108963	99.799	1492
contig_18	108963	110452	contig_18	215239	213748	99.799	1492
contig_18	253127	254624	contig_18	242478	243973	99.599	1498
contig_18	242478	243973	contig_18	253127	254624	99.599	1498
contig_18	372538	374043	contig_18	314448	312943	99.270	1506
contig_18	312943	314448	contig_18	374043	372538	99.270	1506
contig_18	108963	110452	contig_18	415859	414368	99.799	1492
contig_18	372552	374038	contig_18	56914	55428	99.866	1487
contig_18	253134	254624	contig_18	110451	108963	99.799	1491
contig_18	108963	110451	contig_18	254624	253134	99.799	1491
contig_18	55428	56914	contig_18	374038	372552	99.866	1487
contig_18	242475	243966	contig_18	14220	15708	99.732	1492
contig_18	372557	374038	contig_18	14227	15708	100.000	1482
contig_18	242472	243974	contig_18	56921	55419	99.402	1504
contig_18	372557	374038	contig_18	110451	108970	100.000	1482
contig_18	242476	243973	contig_18	213741	215239	99.533	1500
contig_18	372557	374038	contig_18	213749	215230	100.000	1482
contig_18	372533	374038	contig_18	242465	243966	99.336	1506
contig_18	55419	56921	contig_18	243974	242472	99.402	1504
contig_18	14220	15708	contig_18	242475	243966	99.732	1492
contig_18	213741	215239	contig_18	242476	243973	99.533	1500
contig_18	372557	374038	contig_18	253134	254615	100.000	1482
contig_18	242465	243966	contig_18	372533	374038	99.336	1506
contig_18	14227	15708	contig_18	372557	374038	100.000	1482
contig_18	213749	215230	contig_18	372557	374038	100.000	1482
contig_18	253134	254615	contig_18	372557	374038	100.000	1482
contig_18	108970	110451	contig_18	374038	372557	100.000	1482
contig_18	414369	415859	contig_18	242485	243973	99.732	1491
contig_18	242485	243973	contig_18	414369	415859	99.732	1491
contig_18	338536	339724	contig_18	69910	71089	99.243	1189
contig_18	69910	71089	contig_18	338536	339724	99.243	1189
contig_18	292817	293749	contig_18	142339	143269	99.678	933
contig_18	142339	143269	contig_18	292817	293749	99.678	933
contig_18	355420	356357	contig_18	142333	143269	99.360	938
contig_18	142333	143269	contig_18	355420	356357	99.360	938
contig_18	357421	358375	contig_18	143284	142329	98.433	957
contig_18	417409	418331	contig_18	231972	232894	100.000	923
contig_18	355435	356357	contig_18	292827	293749	100.000	923
contig_18	292827	293749	contig_18	355435	356357	100.000	923
contig_18	142329	143284	contig_18	358375	357421	98.433	957
contig_18	231972	232894	contig_18	417409	418331	100.000	923
contig_18	417409	418330	contig_18	115561	114640	100.000	922
contig_18	231972	232893	contig_18	115561	114640	100.000	922
contig_18	306266	307187	contig_18	142347	143268	100.000	922
contig_18	114640	115561	contig_18	232893	231972	100.000	922
contig_18	306266	307187	contig_18	292827	293748	100.000	922
contig_18	142347	143268	contig_18	306266	307187	100.000	922
contig_18	292827	293748	contig_18	306266	307187	100.000	922
contig_18	114640	115561	contig_18	418330	417409	100.000	922
contig_18	142349	143271	contig_18	114642	115564	99.892	923
contig_18	417411	418333	contig_18	143266	142344	99.892	923
contig_18	114642	115564	contig_18	142349	143271	99.892	923
contig_18	142344	143266	contig_18	418333	417411	99.892	923
contig_18	355434	356357	contig_18	114639	115562	99.784	924
contig_18	306268	307189	contig_18	232891	231970	99.892	922
contig_18	357424	358359	contig_18	293761	292826	99.145	936
contig_18	231970	232891	contig_18	307189	306268	99.892	922
contig_18	114639	115562	contig_18	355434	356357	99.784	924
contig_18	417395	418328	contig_18	356369	355437	99.358	934
contig_18	292826	293761	contig_18	358359	357424	99.145	936
contig_18	355437	356369	contig_18	418328	417395	99.358	934
contig_18	306265	307185	contig_18	114639	115559	99.891	921
contig_18	357426	358356	contig_18	115572	114642	99.356	931
contig_18	292829	293749	contig_18	114642	115562	99.891	921
contig_18	231974	232894	contig_18	143266	142346	99.891	921
contig_18	355437	356359	contig_18	232891	231969	99.783	923
contig_18	357434	358356	contig_18	231969	232891	99.783	923
contig_18	142346	143266	contig_18	232894	231974	99.891	921
contig_18	114642	115562	contig_18	292829	293749	99.891	921
contig_18	114639	115559	contig_18	306265	307185	99.891	921
contig_18	417406	418328	contig_18	307190	306268	99.783	923
contig_18	357434	358356	contig_18	356359	355437	99.783	923
contig_18	231969	232891	contig_18	356359	355437	99.783	923
contig_18	114642	115572	contig_18	358356	357426	99.356	931
contig_18	355437	356359	contig_18	358356	357434	99.783	923
contig_18	231969	232891	contig_18	357434	358356	99.783	923
contig_18	306268	307190	contig_18	418328	417406	99.783	923
contig_18	292829	293746	contig_18	232891	231974	100.000	918
contig_18	417411	418328	contig_18	293746	292829	100.000	918
contig_18	231974	232891	contig_18	293746	292829	100.000	918
contig_18	357439	358356	contig_18	307185	306268	100.000	918
contig_18	306268	307185	contig_18	358356	357439	100.000	918
contig_18	417411	418328	contig_18	357439	358356	100.000	918
contig_18	292829	293746	contig_18	418328	417411	100.000	918
contig_18	357439	358356	contig_18	417411	418328	100.000	918
contig_18	356354	357264	contig_18	70820	69910	100.000	911
contig_18	69910	70820	contig_18	357264	356354	100.000	911
contig_18	356354	357270	contig_18	339455	338530	98.920	926
contig_18	338530	339455	contig_18	357270	356354	98.920	926
contig_18	415982	416820	contig_18	306371	307209	98.811	841
contig_18	306371	307209	contig_18	415982	416820	98.811	841
contig_18	415982	416800	contig_18	142452	143271	99.756	820
contig_18	142452	143271	contig_18	415982	416800	99.756	820
contig_18	415982	416797	contig_18	292932	293748	99.878	817
contig_18	415982	416797	contig_18	355540	356356	99.878	817
contig_18	292932	293748	contig_18	415982	416797	99.878	817
contig_18	355540	356356	contig_18	415982	416797	99.878	817
contig_18	415982	416800	contig_18	114745	115564	99.634	820
contig_18	415982	416798	contig_18	232788	231971	99.756	818
contig_18	114745	115564	contig_18	415982	416800	99.634	820
contig_18	231971	232788	contig_18	416798	415982	99.756	818
contig_18	417411	418225	contig_18	416795	415982	99.877	815
contig_18	415982	416795	contig_18	418225	417411	99.877	815
contig_18	227911	228470	contig_18	46137	45576	98.577	562
contig_18	45576	46137	contig_18	228470	227911	98.577	562
contig_18	272393	272942	contig_18	46135	45586	97.818	550
contig_18	45586	46135	contig_18	272942	272393	97.818	550
contig_18	272393	272942	contig_18	227913	228462	97.455	550
contig_18	312314	312855	contig_18	46135	45586	96.909	550
contig_18	45586	46135	contig_18	312855	312314	96.909	550
contig_18	312314	312855	contig_18	227913	228462	96.545	550
contig_18	227913	228462	contig_18	312314	312855	96.545	550
contig_18	304603	305149	contig_18	45580	46139	95.536	560
contig_18	45580	46139	contig_18	304603	305149	95.536	560
contig_18	304606	305153	contig_18	228465	227904	95.018	562
contig_18	227904	228465	contig_18	305153	304606	95.018	562
contig_18	380039	380572	contig_18	305146	304605	95.772	544
contig_18	304605	305146	contig_18	380572	380039	95.772	544
contig_18	304610	305145	contig_18	272941	272393	95.264	549
contig_18	272393	272941	contig_18	305145	304610	95.264	549
contig_18	279914	280425	contig_18	228414	227903	97.266	512
contig_18	227903	228414	contig_18	280425	279914	97.266	512
contig_18	279914	280417	contig_18	45634	46137	97.619	504
contig_18	45634	46137	contig_18	279914	280417	97.619	504
contig_18	279915	280415	contig_18	272893	272393	96.607	501
contig_18	272393	272893	contig_18	280415	279915	96.607	501
contig_18	178021	178474	contig_18	173416	173867	95.815	454
contig_18	173416	173867	contig_18	178021	178474	95.815	454
contig_18	247704	248109	contig_18	69504	69909	99.015	406
contig_18	69504	69909	contig_18	247704	248109	99.015	406
contig_18	345122	345459	contig_18	33329	33666	99.112	338
contig_18	33329	33666	contig_18	345122	345459	99.112	338
contig_18	345109	345459	contig_18	297759	298109	96.296	351
contig_18	297759	298109	contig_18	345109	345459	96.296	351
contig_18	354054	354347	contig_18	71094	70800	97.966	295
contig_18	70800	71094	contig_18	354347	354054	97.966	295
contig_18	354059	354347	contig_18	339724	339435	97.931	290
contig_18	339435	339724	contig_18	354347	354059	97.931	290
contig_18	87604	87885	contig_18	87493	87772	97.163	282
contig_18	87493	87772	contig_18	87604	87885	97.163	282
contig_18	87716	87885	contig_18	87493	87660	95.294	170
contig_18	87493	87660	contig_18	87716	87885	95.294	170
contig_18	403193	403337	contig_18	211420	211276	100.000	145
contig_18	211276	211420	contig_18	403337	403193	100.000	145
contig_18	312937	313087	contig_18	108817	108969	96.732	153
contig_18	415711	415853	contig_18	108969	108827	99.301	143
contig_18	254476	254618	contig_18	108969	108827	99.301	143
contig_18	215091	215233	contig_18	108969	108827	99.301	143
contig_18	108827	108969	contig_18	215233	215091	99.301	143
contig_18	312937	313087	contig_18	244116	243967	97.351	151
contig_18	108827	108969	contig_18	254618	254476	99.301	143
contig_18	108817	108969	contig_18	312937	313087	96.732	153
contig_18	243967	244116	contig_18	313087	312937	97.351	151
contig_18	108827	108969	contig_18	415853	415711	99.301	143
contig_18	243967	244120	contig_18	55567	55414	95.455	154
contig_18	373899	374052	contig_18	108969	108819	96.104	154
contig_18	55414	55567	contig_18	244120	243967	95.455	154
contig_18	108819	108969	contig_18	374052	373899	96.104	154
contig_18	243967	244120	contig_18	15569	15723	95.484	155
contig_18	243967	244111	contig_18	215091	215235	97.931	145
contig_18	15569	15723	contig_18	243967	244120	95.484	155
contig_18	215091	215235	contig_18	243967	244111	97.931	145
contig_18	254476	254620	contig_18	243967	244111	97.931	145
contig_18	415711	415855	contig_18	243967	244111	97.931	145
contig_18	243967	244111	contig_18	254476	254620	97.931	145
contig_18	292685	292829	contig_18	292472	292616	97.931	145
contig_18	292472	292616	contig_18	292685	292829	97.931	145
contig_18	243967	244111	contig_18	415711	415855	97.931	145
contig_18	108830	108969	contig_18	15708	15569	99.286	140
contig_18	108970	109109	contig_18	108830	108969	99.286	140
contig_18	243827	243966	contig_18	108969	108830	99.286	140
contig_18	15569	15708	contig_18	108969	108830	99.286	140
contig_18	108830	108969	contig_18	108970	109109	99.286	140
contig_18	108830	108969	contig_18	243966	243827	99.286	140
contig_18	373899	374038	contig_18	243967	244106	99.286	140
contig_18	243967	244106	contig_18	373899	374038	99.286	140
contig_18	414250	414368	contig_18	142346	142464	100.000	119
contig_18	142346	142464	contig_18	414250	414368	100.000	119
contig_18	414249	414368	contig_18	232895	232776	99.167	120
contig_18	414251	414368	contig_18	292827	292944	100.000	118
contig_18	414251	414368	contig_18	306266	306383	100.000	118
contig_18	414251	414368	contig_18	355435	355552	100.000	118
contig_18	232776	232895	contig_18	414368	414249	99.167	120
contig_18	292827	292944	contig_18	414251	414368	100.000	118
contig_18	306266	306383	contig_18	414251	414368	100.000	118
contig_18	355435	355552	contig_18	414251	414368	100.000	118
contig_18	418213	418331	contig_18	414368	414250	99.160	119
contig_18	414250	414368	contig_18	418331	418213	99.160	119
contig_18	414253	414368	contig_18	114642	114757	100.000	116
contig_18	414253	414368	contig_18	358356	358241	100.000	116
contig_18	358241	358356	contig_18	414368	414253	100.000	116
contig_18	114642	114757	contig_18	414253	414368	100.000	116
contig_18	248153	248265	contig_18	71090	71202	97.345	113
contig_18	71090	71202	contig_18	248153	248265	97.345	113
contig_18	348512	348612	contig_18	338190	338090	96.040	101
contig_18	338090	338190	contig_18	348612	348512	96.040	101
contig_18	351590	351690	contig_18	73552	73652	95.050	101
contig_18	73552	73652	contig_18	351590	351690	95.050	101
contig_18	273330	273403	contig_18	45657	45586	95.946	74
contig_18	273330	273403	contig_18	228391	228462	95.946	74
contig_18	228391	228462	contig_18	273330	273403	95.946	74
contig_18	45586	45657	contig_18	273403	273330	95.946	74
contig_18	422695	422759	contig_18	304610	304674	98.462	65
contig_18	304610	304674	contig_18	422695	422759	98.462	65
contig_18	304610	304674	contig_18	285814	285878	96.923	65
contig_18	285814	285878	contig_18	304610	304674	96.923	65
contig_18	272900	272965	contig_18	85749	85684	95.455	66
contig_18	85684	85749	contig_18	272965	272900	95.455	66
contig_18	272900	272964	contig_18	212921	212855	95.522	67
contig_18	212855	212921	contig_18	272964	272900	95.522	67
contig_18	351743	351803	contig_18	322560	322500	98.361	61
contig_18	322500	322560	contig_18	351803	351743	98.361	61
contig_18	322500	322554	contig_18	33730	33676	98.182	55
contig_18	33676	33730	contig_18	322554	322500	98.182	55
contig_18	294572	294626	contig_18	212855	212909	96.364	55
contig_18	212855	212909	contig_18	294572	294626	96.364	55
contig_18	444763	444809	contig_18	422759	422713	100.000	47
contig_18	422713	422759	contig_18	444809	444763	100.000	47
contig_18	424405	424449	contig_18	211198	211242	100.000	45
contig_18	273359	273405	contig_18	212921	212875	97.872	47
contig_18	87502	87548	contig_18	273293	273247	97.872	47
contig_18	212875	212921	contig_18	273405	273359	97.872	47
contig_18	444763	444809	contig_18	285878	285832	97.872	47
contig_18	424478	424526	contig_18	312929	312881	95.918	49
contig_18	211198	211242	contig_18	424405	424449	100.000	45
contig_18	312881	312929	contig_18	424526	424478	95.918	49
contig_18	285832	285878	contig_18	444809	444763	97.872	47
contig_18	344951	344998	contig_18	209618	209665	95.833	48
contig_18	209618	209665	contig_18	344951	344998	95.833	48
contig_18	424407	424449	contig_18	45586	45628	100.000	43
contig_18	339721	339767	contig_18	72356	72310	95.745	47
contig_18	409439	409483	contig_18	85898	85942	97.778	45
contig_18	285832	285878	contig_18	218455	218407	95.918	49
contig_18	218407	218455	contig_18	285878	285832	95.918	49
contig_18	72310	72356	contig_18	339767	339721	95.745	47
contig_18	85898	85942	contig_18	409439	409483	97.778	45
contig_18	45586	45628	contig_18	424407	424449	100.000	43
contig_18	312876	312919	contig_18	211276	211233	97.727	44
contig_18	211233	211276	contig_18	312919	312876	97.727	44
contig_18	129612	129652	contig_18	9506	9466	100.000	41
contig_18	409439	409483	contig_18	22015	22059	95.556	45
contig_18	218360	218404	contig_18	45628	45584	95.556	45
contig_18	218220	218262	contig_18	45626	45584	97.674	43
contig_18	9466	9506	contig_18	129652	129612	100.000	41
contig_18	446833	446875	contig_18	209799	209757	97.674	43
contig_18	228422	228464	contig_18	218220	218262	97.674	43
contig_18	45584	45626	contig_18	218262	218220	97.674	43
contig_18	228420	228464	contig_18	218360	218404	95.556	45
contig_18	45584	45628	contig_18	218404	218360	95.556	45
contig_18	422713	422753	contig_18	218455	218415	100.000	41
contig_18	218360	218404	contig_18	228420	228464	95.556	45
contig_18	218220	218262	contig_18	228422	228464	97.674	43
contig_18	22015	22059	contig_18	409439	409483	95.556	45
contig_18	218415	218455	contig_18	422753	422713	100.000	41
contig_18	209757	209799	contig_18	446875	446833	97.674	43
contig_18	424344	424383	contig_18	85900	85939	100.000	40
contig_18	424340	424383	contig_18	409437	409480	95.455	44
contig_18	409437	409480	contig_18	424340	424383	95.455	44
contig_18	85900	85939	contig_18	424344	424383	100.000	40
